Taxon,Locality,MaxAge,MinAge,Area
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Hovasaurus,85494,259.51,251.902,
Tangasaurus,171354,254.14,251.902,
Tangasaurus,171354,254.14,251.902,
Tangasaurus,171354,254.14,251.902,
Aphelosaurus,171350,298.9,293.52,
Saurosternon,171337,259.51,251.902,Dicynodon or Daptocephalus Assemblage Zone
Pappochelys,101875,239.7,237.0,
Youngina,80226,259.51,251.902,Dicynodon Assemblage Zone
Youngina,80226,259.51,251.902,Dicynodon Assemblage Zone
Youngina,171147,259.51,251.902,Dicynodon Assemblage
Pareiasaurus,89859,259.51,251.902,Dicynodon Assemblage
Youngina,89859,259.51,251.902,Dicynodon Assemblage
Youngina,80216,259.51,251.902,Dicynodon Assemblage
Youngina,80219,259.51,251.902,Dicynodon Assemblage Zone
Youngina,171146,259.51,251.902,Dicynodon
Youngina,80219,259.51,251.902,Dicynodon Assemblage Zone
Spondylolestes,80219,259.51,251.902,Dicynodon Assemblage Zone
Palaeagama,171029,254.14,251.2,
Erythrosuchus,171026,247.2,242.0,
Eohyosaurus,171026,247.2,242.0,
Carnufex,169982,237.0,227.0,
Eusaurosphargis,86708,247.2,237.0,
Anchisauripus,84260,201.4,199.5,
Eubrontes,84260,201.4,199.5,
Parabrontopodus,84260,201.4,199.5,
Delatorrichnus,84260,201.4,199.5,
Anomoepus,84260,201.4,199.5,
Megalosauripus,84260,201.4,199.5,
Palacrodon,80060,247.2,242.0,Cynognathus Assemblage
Erythrosuchus,163814,247.2,242.0,
Thecodontosaurus,120898,208.5,201.4,
Plesiosaurus,163310,208.5,201.4,
Rutiodon,59371,227.0,208.5,
Komlosaurus,157246,201.4,199.5,
Komlosaurus,157246,201.4,199.5,
Komlosaurus,157246,201.4,199.5,
Komlosaurus,157246,201.4,199.5,
Komlosaurus,157246,201.4,199.5,
Komlosaurus,157246,201.4,199.5,
Komlosaurus,157246,201.4,199.5,
Komlosaurus,157246,201.4,199.5,
Komlosaurus,157246,201.4,199.5,
Komlosaurus,157246,201.4,199.5,
Komlosaurus,157246,201.4,199.5,
Komlosaurus,157246,201.4,199.5,
Komlosaurus,157246,201.4,199.5,
Komlosaurus,157246,201.4,199.5,
Komlosaurus,157246,201.4,199.5,
Komlosaurus,157246,201.4,199.5,
Komlosaurus,157246,201.4,199.5,
Komlosaurus,157246,201.4,199.5,
Komlosaurus,157246,201.4,199.5,
Komlosaurus,157246,201.4,199.5,
Komlosaurus,157246,201.4,199.5,
Megapnosaurus,157016,201.4,199.5,
Cyamodus,156151,242.0,237.0,
Nothosaurus,156151,242.0,237.0,
Chaohusaurus,155584,248.9,247.2,Subcolumbites
Parahupehsuchus,155373,248.9,247.2,
Temnodontosaurus,155210,201.4,199.5,Schlotheimia angulata
Cymatosaurus,106538,245.5,244.7,
Eusaurosphargis,106538,245.5,244.7,
Anarosaurus,106538,245.5,244.7,
Isochirotherium,154341,243.8,242.0,
Atopodentatus,97946,244.7,243.8,Nicoraella kockeli
Ichthyosaurus,119083,201.4,199.5,
Ichthyosaurus,110213,201.4,199.5,Psiloceras tilmanni
Ichthyosaurus,110213,201.4,199.5,Psiloceras tilmanni
Ichthyosaurus,153783,201.4,199.5,
Proteosaurus,153782,201.4,199.5,
Yunguisaurus,119443,242.0,237.0,
Cymbospondylus,75086,243.8,242.0,
Thalattosaurus,152278,247.2,237.0,
Agkistrognathus,105083,251.2,248.9,
Thalattosaurus,152278,247.2,237.0,
Paralonectes,152278,247.2,237.0,
Paralonectes,152277,251.2,248.9,
Paralonectes,105083,251.2,248.9,
Thalattosaurus,152275,237.0,227.0,
Shastasaurus,152275,237.0,227.0,
Nectosaurus,152275,237.0,227.0,
Nectosaurus,152274,237.0,227.0,
Hyperodapedon,131436,237.0,227.0,Scaphonyx-Exaeretodon-Herrerasaurus
Ignotosaurus,152076,237.0,227.0,Scaphonyx-Exaeretodon-Herrerasaurus
Aenigmastropheus,149622,259.51,254.14,Cistecephalus Assemblage Zone
Eorasaurus,80712,264.28,259.51,Proelginia permiana
Protorosaurus,87004,259.51,254.14,
Protorosaurus,149620,259.51,254.14,
Jushatyria,97415,247.2,242.0,
Simosaurus,149549,242.0,237.0,
Nothosaurus,149548,242.0,237.0,
Psephosauriscus,149548,242.0,237.0,
Nothosaurus,149547,242.0,237.0,
Simosaurus,149547,242.0,237.0,
Termatosaurus,149329,208.5,201.4,
Tanystropheus,149323,243.8,242.0,
Neusticosaurus,149323,243.8,242.0,
Mixosaurus,149323,243.8,242.0,
Ichthyosaurus,113956,201.4,199.5,Psiloceras planorbis
Thalassiodracon,149321,201.4,199.5,
Proteosaurus,149321,201.4,199.5,
Ichthyosaurus,149321,201.4,199.5,
Ichthyosaurus,149321,201.4,199.5,
Ichthyosaurus,149321,201.4,199.5,
Ichthyosaurus,96616,208.5,201.4,Avicula contorta
Plesiosaurus,96617,208.5,201.4,Avicula contorta
Ichthyosaurus,96617,208.5,201.4,Avicula contorta
Himalayasaurus,148626,216.7,213.2,
Palacrodon,98617,251.2,247.2,Cynognathus Assemblage Zone Subzone A
Procolophon,145503,251.2,247.2,Lystrosaurus Assemblage Zone
Venaticosuchus,26452,237.0,227.0,Scaphonyx-Exaeretodon-Herrerasaurus
Jaxtasuchus,145501,239.7,237.0,
Jaxtasuchus,101873,239.7,237.0,
Jaxtasuchus,106352,239.7,237.0,
Jaxtasuchus,101875,239.7,237.0,
Nothosaurus,137429,237.0,233.4,
Plateosaurus,145209,227.0,208.5,
Plateosaurus,145209,227.0,208.5,
Plateosaurus,145209,227.0,208.5,
Plateosaurus,145209,227.0,208.5,
Largocephalosaurus,88049,244.7,243.8,
Eubrontes,52986,201.4,199.5,
Grallator,52986,201.4,199.5,
Actiosaurus,144758,208.5,201.4,
Ichthyosaurus,144759,208.5,201.4,
Plesiosaurus,144758,208.5,201.4,
Plesiosaurus,144759,208.5,201.4,
Plesiosaurus,144759,208.5,201.4,
Plesiosaurus,144758,208.5,201.4,
Guizhouichthyosaurus,98908,237.0,227.0,
Qianichthyosaurus,102997,237.0,227.0,
Macgowania,144396,227.0,208.5,
Hudsonelpidia,144396,227.0,208.5,
Wimanius,13344,247.2,237.0,
Mikadocephalus,13344,247.2,237.0,
Californosaurus,136686,237.0,227.0,
Besanosaurus,13344,247.2,237.0,
Tholodus,133310,247.2,237.0,
Mixosaurus,13344,247.2,237.0,
Contectopalatus,13344,247.2,237.0,
Chaohusaurus,144395,248.9,247.2,
Chaohusaurus,144395,248.9,247.2,
Chaohusaurus,144395,248.9,247.2,
Asperoris,144368,247.2,242.0,Cynognathus Assemblage Zone Subzone C
Howesia,144344,247.2,242.0,Cynognathus Assemblage Zone Subzone B
Howesia,144344,247.2,242.0,Cynognathus Assemblage Zone Subzone B
Toretocnemus,102472,237.0,227.0,Tropites dilleri
Lasasaurus,144094,251.902,248.9,
Proterosuchus,143474,251.902,251.2,
Dinocephalosaurus,88049,244.7,243.8,
Dinocephalosaurus,88049,244.7,243.8,
Chasmatosuchus,143196,251.2,247.2,
Malutinisuchus,143195,242.0,237.0,
Vritramimosaurus,98595,251.2,247.2,
Kapes,27343,251.2,247.2,
Tanaisosaurus,27343,251.2,247.2,
Scythosuchus,27343,251.2,247.2,
Leptonectes,142744,201.4,199.5,
Ichthyosaurus,142744,201.4,199.5,
Ichthyosaurus,142744,201.4,199.5,
Pararcus,142738,247.2,242.0,
Thecodontosaurus,137693,208.5,201.4,
Palatodonta,96875,247.2,242.0,
Hesperosuchus,39160,227.0,208.5,
Rutiodon,39160,227.0,208.5,
Postosuchus,92850,227.0,208.5,
Shuvosaurus,92850,227.0,208.5,
Poposaurus,92850,227.0,208.5,
Bystrowisuchus,27343,251.2,247.2,
Coloradisaurus,52032,227.0,208.5,
Plesiosaurus,122362,208.5,201.4,
Leptonectes,41815,201.4,199.5,
Temnodontosaurus,41815,201.4,199.5,
Shastasaurus,140303,227.0,208.5,
Guanlingsaurus,97713,237.0,227.0,
Plesiosaurus,139922,208.5,201.4,
Tanystropheus,47785,227.0,208.5,
Velocipes,140077,227.0,208.5,
Protanystropheus,96435,247.2,242.0,
Thecodontosaurus,137641,247.2,242.0,
Thecodontosaurus,137680,242.0,237.0,
Palaeosaurus,97870,237.0,227.0,
Plateosaurus,140023,208.5,201.4,
Plateosaurus,139922,208.5,201.4,
Coelurosaurichnus,139732,237.0,227.0,
Chirotherium,139731,237.0,227.0,
Scelidosaurus,139588,201.4,199.5,
Plesiosaurus,139489,208.5,201.4,
Tanystropheus,139489,208.5,201.4,
Mystriosuchus,139488,208.5,201.4,
Tanystropheus,139485,208.5,201.4,
Chelyoposuchus,139485,208.5,201.4,
Proganochelys,22684,208.5,201.4,
Plateosaurus,139478,227.0,208.5,
Phalarodon,123839,244.7,243.8,
Nothosaurus,139348,243.8,242.0,
Plesiosaurus,139202,208.5,201.4,
Ichthyosaurus,139202,208.5,201.4,
Plesiosaurus,139199,208.5,201.4,
Ichthyosaurus,139198,208.5,201.4,
Grallator,138975,227.0,208.5,
Grallator,55416,237.0,227.0,
Concavispina,97906,237.0,227.0,
Nicrosaurus,138916,227.0,208.5,
Nicrosaurus,138915,227.0,208.5,
Paratypothorax,138914,227.0,208.5,
Nicrosaurus,138914,227.0,208.5,
Nicrosaurus,106363,227.0,208.5,
Nicrosaurus,105834,227.0,208.5,
Nicrosaurus,105834,227.0,208.5,
Paratypothorax,105834,227.0,208.5,
Termatosaurus,131422,208.5,201.4,
Plesiosaurus,131422,208.5,201.4,
Ichthyosaurus,131422,208.5,201.4,
Nicrosaurus,47785,227.0,208.5,
Proterochersis,138886,227.0,208.5,
Proterochersis,138885,227.0,208.5,
Proterochersis,138872,227.0,208.5,
Proganochelys,138871,227.0,208.5,
Proganochelys,68038,227.0,208.5,
Orovenator,67862,290.1,283.5,
Orovenator,67862,290.1,283.5,
Thalattoarchon,138264,244.7,243.8,Nevadisculites taylori
Placochelys,138254,237.0,227.0,
Cyamodus,59927,242.0,237.0,
Macroplacus,138253,208.5,201.4,
Henodus,138252,237.0,227.0,
Henodus,138252,237.0,227.0,
Henodus,138252,237.0,227.0,
Henodus,138252,237.0,227.0,
Henodus,138252,237.0,227.0,
Henodus,138252,237.0,227.0,
Henodus,138252,237.0,227.0,
Cyamodus,137680,242.0,237.0,
Cyamodus,138137,242.0,237.0,
Placodus,59960,247.2,242.0,
Placodus,138140,242.0,237.0,
Placodus,138090,247.2,242.0,
Placodus,138139,242.0,237.0,
Placodus,138138,242.0,237.0,
Placodus,138137,242.0,237.0,
Placodus,138136,247.2,242.0,
Placodus,138135,247.2,242.0,
Placodus,138134,247.2,242.0,
Placodus,138133,242.0,237.0,
Placodus,138123,247.2,242.0,
Placodus,59927,242.0,237.0,
Placodus,138132,242.0,237.0,
Placodus,138123,247.2,242.0,
Placodus,138101,242.0,237.0,
Placodus,131730,247.2,237.0,
Placodus,138131,242.0,237.0,
Cyamodus,138088,242.0,237.0,
Cyamodus,59966,242.0,237.0,
Cyamodus,138097,242.0,237.0,
Placodus,138087,242.0,237.0,Ceratites enodis + Ceratites sublaevigatus
Placodus,138084,242.0,237.0,
Cyamodus,138084,242.0,237.0,
Ceresiosaurus,138130,242.0,237.0,
Lariosaurus,138129,242.0,237.0,
Lariosaurus,116568,239.7,237.0,
Lariosaurus,116568,239.7,237.0,
Lariosaurus,138127,242.0,237.0,
Lariosaurus,138126,242.0,237.0,
Neusticosaurus,120901,239.7,237.0,
Lariosaurus,120901,239.7,237.0,
Nothosaurus,138118,247.2,242.0,
Nothosaurus,138125,242.0,237.0,
Nothosaurus,138089,242.0,237.0,nodosus
Nothosaurus,138087,242.0,237.0,Ceratites enodis + Ceratites sublaevigatus
Nothosaurus,138106,242.0,237.0,spinosus
Nothosaurus,138097,242.0,237.0,
Nothosaurus,138124,242.0,237.0,spinosus
Nothosaurus,59927,242.0,237.0,
Nothosaurus,106359,239.7,237.0,
Nothosaurus,106357,239.7,237.0,
Nothosaurus,138096,242.0,237.0,
Nothosaurus,63538,247.2,242.0,
Nothosaurus,138123,247.2,242.0,
Nothosaurus,63538,247.2,242.0,
Cymatosaurus,63538,247.2,242.0,
Nothosaurus,138122,247.2,242.0,
Nothosaurus,138121,242.0,237.0,
Nothosaurus,138120,242.0,237.0,
Nothosaurus,138101,242.0,237.0,
Nothosaurus,138118,247.2,242.0,
Nothosaurus,138117,243.8,242.0,
Nothosaurus,138117,243.8,242.0,
Nothosaurus,138117,243.8,242.0,
Nothosaurus,138116,247.2,242.0,
Nothosaurus,138117,243.8,242.0,
Nothosaurus,138117,243.8,242.0,
Nothosaurus,138116,247.2,242.0,
Nothosaurus,138114,247.2,242.0,
Nothosaurus,138114,247.2,242.0,
Nothosaurus,59927,242.0,237.0,
Nothosaurus,59927,242.0,237.0,
Nothosaurus,138113,247.2,237.0,
Nothosaurus,130793,247.2,242.0,
Nothosaurus,138112,242.0,237.0,
Nothosaurus,138088,242.0,237.0,
Nothosaurus,138111,242.0,237.0,
Nothosaurus,138110,242.0,237.0,spinosus
Nothosaurus,138109,242.0,237.0,spinosus
Nothosaurus,138108,242.0,237.0,evolutus
Nothosaurus,138107,242.0,237.0,enodis-laevigatus
Nothosaurus,138106,242.0,237.0,spinosus
Nothosaurus,138105,242.0,237.0,nodosus
Nothosaurus,138087,242.0,237.0,Ceratites enodis + Ceratites sublaevigatus
Nothosaurus,138089,242.0,237.0,nodosus
Nothosaurus,138085,242.0,237.0,
Nothosaurus,138104,242.0,237.0,
Nothosaurus,138103,242.0,237.0,
Nothosaurus,138083,242.0,237.0,
Nothosaurus,138102,242.0,237.0,
Nothosaurus,138101,242.0,237.0,
Nothosaurus,138100,242.0,237.0,
Nothosaurus,138099,242.0,237.0,
Nothosaurus,138098,242.0,237.0,
Nothosaurus,138097,242.0,237.0,
Nothosaurus,138084,242.0,237.0,
Nothosaurus,138084,242.0,237.0,
Nothosaurus,138084,242.0,237.0,
Nothosaurus,59927,242.0,237.0,
Nothosaurus,59927,242.0,237.0,
Nothosaurus,59927,242.0,237.0,
Nothosaurus,59927,242.0,237.0,
Nothosaurus,137680,242.0,237.0,
Nothosaurus,138096,242.0,237.0,
Nothosaurus,138091,242.0,237.0,
Nothosaurus,106357,239.7,237.0,
Placodus,138087,242.0,237.0,Ceratites enodis + Ceratites sublaevigatus
Nothosaurus,130793,247.2,242.0,
Simosaurus,59927,242.0,237.0,
Cyamodus,138087,242.0,237.0,Ceratites enodis + Ceratites sublaevigatus
Nothosaurus,138090,247.2,242.0,
Lariosaurus,120901,239.7,237.0,
Nothosaurus,138089,242.0,237.0,nodosus
Placodus,105334,247.2,237.0,
Placodus,105334,247.2,237.0,
Placodus,105334,247.2,237.0,
Placodus,105334,247.2,237.0,
Cymatosaurus,138068,247.2,242.0,
Nothosaurus,138088,242.0,237.0,
Simosaurus,106357,239.7,237.0,
Nothosaurus,137680,242.0,237.0,
Simosaurus,137680,242.0,237.0,
Nothosaurus,138087,242.0,237.0,Ceratites enodis + Ceratites sublaevigatus
Simosaurus,138086,242.0,237.0,
Simosaurus,138085,242.0,237.0,
Simosaurus,138084,242.0,237.0,
Simosaurus,138084,242.0,237.0,
Simosaurus,138083,242.0,237.0,
Corosaurus,138082,248.9,247.2,
Corosaurus,138081,248.9,247.2,
Corosaurus,138080,248.9,247.2,
Germanosaurus,63538,247.2,242.0,
Germanosaurus,138068,247.2,242.0,
Cymatosaurus,138071,247.2,242.0,
Cymatosaurus,138070,247.2,242.0,
Cymatosaurus,138068,247.2,242.0,
Cymatosaurus,63538,247.2,242.0,
Cymatosaurus,134506,247.2,244.7,
Cymatosaurus,63538,247.2,242.0,
Nothosaurus,96875,247.2,242.0,
Nothosaurus,96875,247.2,242.0,
Nothosaurus,96875,247.2,242.0,
Sigmala,13182,237.0,227.0,
Pelecymala,13176,237.0,227.0,
Clevosaurus,12858,208.5,201.4,
Pachystropheus,120898,208.5,201.4,
Yunnanosaurus,49503,201.4,199.5,
Gyposaurus,49501,201.4,199.5,
Gyposaurus,49501,201.4,199.5,
Lukousaurus,49501,201.4,199.5,
Sinosaurus,49501,201.4,199.5,
Yunnanosaurus,49501,201.4,199.5,
Protosuchus,137295,208.5,199.5,
Batrachopus,137291,208.5,199.5,
Protosuchus,137291,208.5,199.5,
Protosuchus,137231,208.5,199.5,
Machaeroprosopus,137230,208.5,201.4,
Tanystropheus,39763,247.2,237.0,
Psephosaurus,106357,239.7,237.0,
Ichthyosaurus,91635,208.5,201.4,
Nothosaurus,39763,247.2,237.0,
Simosaurus,39763,247.2,237.0,
Nothosaurus,39763,247.2,237.0,
Blezingeria,39763,247.2,237.0,
Tanystropheus,39763,247.2,237.0,
Garjainia,137124,248.9,247.2,Cynognathus Assemblage Zone Subzone A
Stagonosuchus,136941,247.2,242.0,Cynognathus Subzone C
Nyasasaurus,136891,247.2,242.0,Cynognathus Subzone C
Nyasasaurus,136890,247.2,242.0,Cynognathus Subzone C
Parasuchus,94787,237.0,227.0,
Mesodapedon,136648,247.2,242.0,
Eomurruna,85560,251.902,251.2,
Tecovasuchus,52499,227.0,208.5,
Tecovasuchus,39160,227.0,208.5,
Tecovasuchus,75653,227.0,208.5,
Tecovasuchus,39219,227.0,208.5,
Tecovasuchus,39160,227.0,208.5,
Rugarhynchos,136057,227.0,208.5,
Qianxisaurus,135701,242.0,237.0,
Arizonasaurus,135441,247.2,244.7,
Revueltosaurus,99541,227.0,208.5,
Crosbysaurus,99541,227.0,208.5,
Trachelosaurus,134498,247.2,245.5,
Amotosaurus,134304,247.2,244.7,
Amotosaurus,134304,247.2,244.7,
Anomoiodon,134302,247.2,244.7,
Amotosaurus,134302,247.2,244.7,
Amotosaurus,134302,247.2,244.7,
Microcnemus,134299,251.902,251.2,
Eifelosaurus,134292,247.2,244.7,
Stenaulorhynchus,64085,247.2,242.0,Cynognathus subzone C
Diandongosuchus,130792,242.0,237.0,
Feeserpeton,67862,290.1,283.5,
Jaklapallisaurus,131836,227.0,208.5,
Nambalia,131835,227.0,208.5,
Nambalia,131835,227.0,208.5,
Nambalia,131835,227.0,208.5,
Chromogisaurus,131436,237.0,227.0,Scaphonyx-Exaeretodon-Herrerasaurus
Pistosaurus,130793,247.2,242.0,
Yunguisaurus,130792,242.0,237.0,
Yunguisaurus,130791,242.0,237.0,
Bobosaurus,130790,237.0,233.4,
Eoplesiosaurus,97844,201.4,199.5,
Avalonnectes,119083,201.4,199.5,
Coelurosaurichnus,114771,208.5,199.5,
Largocephalosaurus,123839,244.7,243.8,
Pachystropheus,57958,208.5,201.4,Avicula contorta
Psephosaurus,120903,239.7,237.0,
Plesiosaurus,119083,201.4,199.5,
Thalassiodracon,119083,201.4,199.5,
Microleter,67862,290.1,283.5,
Gansurhinus,119418,259.51,251.902,
Gansurhinus,85431,273.01,266.9,
Rhomaleosaurus,119285,201.4,199.5,
Rhomaleosaurus,119284,201.4,199.5,Psiloceras planorbis
Lariosaurus,96875,247.2,242.0,
Plesiosaurus,122362,208.5,201.4,
Eurycleidus,119083,201.4,199.5,
Rhomaleosaurus,119083,201.4,199.5,
Thalassiodracon,119083,201.4,199.5,
Thalassiodracon,119083,201.4,199.5,
Thalassiodracon,119083,201.4,199.5,
Thalassiodracon,119083,201.4,199.5,
Thalassiodracon,119083,201.4,199.5,
Thalassiodracon,119083,201.4,199.5,
Erythrosuchus,92312,247.2,242.0,"Cynognathus assemblage, subzone B "
Erythrosuchus,92312,247.2,242.0,"Cynognathus assemblage, subzone B "
Erythrosuchus,92312,247.2,242.0,"Cynognathus assemblage, subzone B "
Macroplata,118315,201.4,199.5,Schlotheimia angulata
Collilongus,38528,251.2,247.2,
Proterosuchus,117524,251.902,251.2,
Proterosuchus,117187,251.902,248.9,
Proterosuchus,117185,251.902,247.2,Lystrosaurus
Proterosuchus,117184,251.902,247.2,Lystrosaurus
Proterosuchus,117183,251.902,247.2,Lystrosaurus
Proterosuchus,117183,251.902,247.2,Lystrosaurus
Proterosuchus,117179,251.902,247.2,Lystrosaurus
Proterosuchus,117178,251.902,247.2,Lystrosaurus
Procolophon,117176,251.902,247.2,Lystrosaurus
Proterosuchus,117176,251.902,247.2,Lystrosaurus
Kalisuchus,85560,251.902,251.2,
Tasmaniosaurus,94541,251.902,251.2,
Tasmaniosaurus,117149,251.902,251.2,
Amotosaurus,109490,247.2,244.7,
Galesphyrus,115686,259.51,254.14,
Galesphyrus,115685,259.51,254.14,
Eubrontes,88587,201.4,199.5,
Hupehsuchus,114113,247.2,237.0,
Hupehsuchus,114113,247.2,237.0,
Hupehsuchus,114113,247.2,237.0,
Hupehsuchus,114113,247.2,237.0,
Diandongosaurus,97946,244.7,243.8,Nicoraella kockeli
Vytshegdosuchus,85454,251.2,247.2,
Lariosaurus,110930,242.0,237.0,
Pachypleurosaurus,110929,242.0,237.0,
Pachypleurosaurus,110929,242.0,237.0,
Pachypleurosaurus,110929,242.0,237.0,
Pachypleurosaurus,110929,242.0,237.0,
Ceresiosaurus,110929,242.0,237.0,
Tanystropheus,86837,247.2,237.0,
Nothosaurus,86837,247.2,237.0,
Mixosaurus,86837,247.2,237.0,
Mixosaurus,86837,247.2,237.0,
Paraplacodus,86837,247.2,237.0,
Paraplacodus,86837,247.2,237.0,
Paraplacodus,86837,247.2,237.0,
Paraplacodus,86837,247.2,237.0,
Paraplacodus,86837,247.2,237.0,
Paraplacodus,86837,247.2,237.0,
Cyamodus,86837,247.2,237.0,
Lariosaurus,110826,242.0,237.0,
Apatopus,110468,237.0,227.0,
Brachychirotherium,110468,237.0,227.0,
Atreipus,110468,237.0,227.0,
Grallator,110468,237.0,227.0,
Thalassiodracon,110213,201.4,199.5,Psiloceras tilmanni
Thecodontosaurus,109711,208.5,201.4,
Nothosaurus,109710,239.7,237.0,
Lariosaurus,109710,239.7,237.0,
Cosesaurus,109710,239.7,237.0,
Cymbospondylus,109522,242.0,237.0,
Ctenosauriscus,109489,248.9,247.2,
Nothosaurus,109252,247.2,237.0,
Poposaurus,108771,227.0,208.5,
Sinosaurosphargis,103539,244.7,243.8,Nicoraella kockeli
Sinosaurosphargis,110023,244.7,243.8,
Dianopachysaurus,97946,244.7,243.8,Nicoraella kockeli
Daemonosaurus,48422,208.5,201.4,
Smilosuchus,93123,227.0,208.5,
Rutiodon,107424,237.0,227.0,
Rutiodon,99429,227.0,208.5,
Cymbospondylus,107398,247.2,237.0,
Desmatosuchus,91590,237.0,227.0,
Angistorhinus,91532,237.0,227.0,
Angistorhinus,107392,237.0,227.0,
Parasuchus,107391,237.0,227.0,
Angistorhinus,91569,237.0,227.0,
Angistorhinus,91569,237.0,227.0,
Decuriasuchus,107353,242.0,237.0,Dinodontosaurus
Decuriasuchus,107352,242.0,237.0,Dinodontosaurus
Decuriasuchus,107352,242.0,237.0,Dinodontosaurus
Decuriasuchus,107352,242.0,237.0,Dinodontosaurus
Decuriasuchus,107352,242.0,237.0,Dinodontosaurus
Decuriasuchus,107352,242.0,237.0,Dinodontosaurus
Decuriasuchus,107352,242.0,237.0,Dinodontosaurus
Decuriasuchus,107352,242.0,237.0,Dinodontosaurus
Decuriasuchus,107352,242.0,237.0,Dinodontosaurus
Decuriasuchus,107352,242.0,237.0,Dinodontosaurus
Sikannisuchus,107291,227.0,208.5,triangularis
Metashastasaurus,107290,227.0,208.5,triangularis
Sikannisuchus,107290,227.0,208.5,triangularis
Sikannisuchus,107289,227.0,208.5,triangularis
Metashastasaurus,107288,227.0,208.5,triangularis
Sikannisuchus,107288,227.0,208.5,triangularis
Rutiodon,107287,227.0,208.5,
Hyperodapedon,107286,237.0,227.0,
Teraterpeton,107285,237.0,227.0,
Teraterpeton,107284,237.0,227.0,
Jesairosaurus,107216,248.9,242.0,
Wumengosaurus,104866,247.2,242.0,Nicoraella germanicus
Wumengosaurus,104866,247.2,242.0,Nicoraella germanicus
Wumengosaurus,104866,247.2,242.0,Nicoraella germanicus
Wumengosaurus,104866,247.2,242.0,Nicoraella germanicus
Wumengosaurus,104866,247.2,242.0,Nicoraella germanicus
Wumengosaurus,103987,244.7,243.8,Nicoraella germanicus
Wumengosaurus,103987,244.7,243.8,Nicoraella germanicus
Wumengosaurus,103987,244.7,243.8,Nicoraella germanicus
Wumengosaurus,103987,244.7,243.8,Nicoraella germanicus
Wumengosaurus,103987,244.7,243.8,Nicoraella germanicus
Tanystropheus,48685,242.0,237.0,
Nothosaurus,48685,242.0,237.0,
Tanystropheus,106697,242.0,237.0,
Keichousaurus,106668,242.0,237.0,
Macrocnemus,106668,242.0,237.0,
Macrocnemus,106668,242.0,237.0,
Proganochelys,106555,227.0,208.5,
Proganochelys,106554,227.0,208.5,
Proganochelys,106542,227.0,208.5,
Diphydontosaurus,59639,216.7,213.2,
Volcanosuchus,106523,237.0,227.0,
Mystriosuchus,36377,216.7,213.2,
